run_id,dataset,hop,rep,seed,query_count,selection_method,selection_fraction,random_seed,selected_count,lambda,reroute_method,impact_weight,total_before,total_after,tdg_prepare_sec,reroute_sec,evaluate_after_sec,mean_selected_impact_score,mean_all_query_impact_score,tdg_node_count,tdg_edge_timeline_count
Hop40Rep2-17_random10_tdg_impact_w15,Hop40Rep2-17,40,2,17,2048,random,10,0,204,45,tdg_impact_reroute,15,138525033,131166296,0.647712,0.10382,1.957296,94091253.348,91506447.8701,85403,85403
Hop40Rep2-17_random10_tdg_impact_w30,Hop40Rep2-17,40,2,17,2048,random,10,0,204,45,tdg_impact_reroute,30,138525033,131244763,0.647712,0.107149,1.958868,94091253.348,91506447.8701,85403,85403
Hop40Rep2-17_random10_tdg_impact_w50,Hop40Rep2-17,40,2,17,2048,random,10,0,204,45,tdg_impact_reroute,50,138525033,131352216,0.647712,0.106381,1.934017,94091253.348,91506447.8701,85403,85403
Hop40Rep2-17_random10_tdg_impact_w100,Hop40Rep2-17,40,2,17,2048,random,10,0,204,45,tdg_impact_reroute,100,138525033,131190164,0.647712,0.117352,1.931221,94091253.348,91506447.8701,85403,85403
Hop40Rep2-18_random10_normal_td_dijkstra,Hop40Rep2-18,40,2,18,2048,random,10,0,204,45,normal_td_dijkstra,-1,130746188,124342329,0,0.0164,1.679528,78915577.1127,65609411.6021,101191,101191
Hop40Rep2-18_random10_tdg_impact_w0,Hop40Rep2-18,40,2,18,2048,random,10,0,204,45,tdg_impact_reroute,0,130746188,124342329,0.722263,0.141732,1.652331,78915577.1127,65609411.6021,101191,101191
Hop40Rep2-18_random10_tdg_impact_w5,Hop40Rep2-18,40,2,18,2048,random,10,0,204,45,tdg_impact_reroute,5,130746188,123042539,0.722263,0.126869,1.59451,78915577.1127,65609411.6021,101191,101191
Hop40Rep2-18_random10_tdg_impact_w15,Hop40Rep2-18,40,2,18,2048,random,10,0,204,45,tdg_impact_reroute,15,130746188,123237595,0.722263,0.121062,1.589673,78915577.1127,65609411.6021,101191,101191
Hop40Rep2-18_random10_tdg_impact_w30,Hop40Rep2-18,40,2,18,2048,random,10,0,204,45,tdg_impact_reroute,30,130746188,123146117,0.722263,0.120769,1.584387,78915577.1127,65609411.6021,101191,101191
Hop40Rep2-18_random10_tdg_impact_w50,Hop40Rep2-18,40,2,18,2048,random,10,0,204,45,tdg_impact_reroute,50,130746188,123185964,0.722263,0.124931,1.585442,78915577.1127,65609411.6021,101191,101191
Hop40Rep2-18_random10_tdg_impact_w100,Hop40Rep2-18,40,2,18,2048,random,10,0,204,45,tdg_impact_reroute,100,130746188,123189572,0.722263,0.121366,1.588387,78915577.1127,65609411.6021,101191,101191
Hop40Rep2-19_random10_normal_td_dijkstra,Hop40Rep2-19,40,2,19,2048,random,10,0,204,45,normal_td_dijkstra,-1,169044447,159580213,0,0.01666,2.245445,72779117.3039,81531519.9312,110733,110733
Hop40Rep2-19_random10_tdg_impact_w0,Hop40Rep2-19,40,2,19,2048,random,10,0,204,45,tdg_impact_reroute,0,169044447,159580213,0.825075,0.164474,2.219347,72779117.3039,81531519.9312,110733,110733
Hop40Rep2-19_random10_tdg_impact_w5,Hop40Rep2-19,40,2,19,2048,random,10,0,204,45,tdg_impact_reroute,5,169044447,158986238,0.825075,0.15119,2.199973,72779117.3039,81531519.9312,110733,110733
Hop40Rep2-19_random10_tdg_impact_w15,Hop40Rep2-19,40,2,19,2048,random,10,0,204,45,tdg_impact_reroute,15,169044447,159797693,0.825075,0.145501,2.177936,72779117.3039,81531519.9312,110733,110733
Hop40Rep2-19_random10_tdg_impact_w30,Hop40Rep2-19,40,2,19,2048,random,10,0,204,45,tdg_impact_reroute,30,169044447,158947624,0.825075,0.145859,2.148478,72779117.3039,81531519.9312,110733,110733
Hop40Rep2-19_random10_tdg_impact_w50,Hop40Rep2-19,40,2,19,2048,random,10,0,204,45,tdg_impact_reroute,50,169044447,158309301,0.825075,0.14355,2.128193,72779117.3039,81531519.9312,110733,110733
Hop40Rep2-19_random10_tdg_impact_w100,Hop40Rep2-19,40,2,19,2048,random,10,0,204,45,tdg_impact_reroute,100,169044447,160322146,0.825075,0.140975,2.159793,72779117.3039,81531519.9312,110733,110733
Hop40Rep4-0_random10_normal_td_dijkstra,Hop40Rep4-0,40,4,0,4096,random,10,0,409,45,normal_td_dijkstra,-1,460985702,431160378,0,0.017872,10.536129,-1.38190431305e+16,-6.92556236186e+14,107363,107363
Hop40Rep4-0_random10_tdg_impact_w0,Hop40Rep4-0,40,4,0,4096,random,10,0,409,45,tdg_impact_reroute,0,460985702,431160378,1.576214,0.188582,10.183351,-1.38190431305e+16,-6.92556236186e+14,107363,107363
Hop40Rep4-0_random10_tdg_impact_w5,Hop40Rep4-0,40,4,0,4096,random,10,0,409,45,tdg_impact_reroute,5,460985702,426559105,1.576214,0.150149,10.09995,-1.38190431305e+16,-6.92556236186e+14,107363,107363
Hop40Rep4-0_random10_tdg_impact_w15,Hop40Rep4-0,40,4,0,4096,random,10,0,409,45,tdg_impact_reroute,15,460985702,426999508,1.576214,0.152185,10.029491,-1.38190431305e+16,-6.92556236186e+14,107363,107363
Hop40Rep4-0_random10_tdg_impact_w30,Hop40Rep4-0,40,4,0,4096,random,10,0,409,45,tdg_impact_reroute,30,460985702,426923794,1.576214,0.141453,10.036386,-1.38190431305e+16,-6.92556236186e+14,107363,107363
Hop40Rep4-0_random10_tdg_impact_w50,Hop40Rep4-0,40,4,0,4096,random,10,0,409,45,tdg_impact_reroute,50,460985702,427220726,1.576214,0.147546,10.046173,-1.38190431305e+16,-6.92556236186e+14,107363,107363
Hop40Rep4-0_random10_tdg_impact_w100,Hop40Rep4-0,40,4,0,4096,random,10,0,409,45,tdg_impact_reroute,100,460985702,427354628,1.576214,0.144134,10.044736,-1.38190431305e+16,-6.92556236186e+14,107363,107363
Hop40Rep4-1_random10_normal_td_dijkstra,Hop40Rep4-1,40,4,1,4096,random,10,0,409,45,normal_td_dijkstra,-1,672406056,626297915,0,0.025154,21.764801,1.17087630105e+16,-1.77356508945e+15,159960,159960
Hop40Rep4-1_random10_tdg_impact_w0,Hop40Rep4-1,40,4,1,4096,random,10,0,409,45,tdg_impact_reroute,0,672406056,626297915,2.975883,0.218283,20.826663,1.17087630105e+16,-1.77356508945e+15,159960,159960
Hop40Rep4-1_random10_tdg_impact_w5,Hop40Rep4-1,40,4,1,4096,random,10,0,409,45,tdg_impact_reroute,5,672406056,619911977,2.975883,0.209403,21.212353,1.17087630105e+16,-1.77356508945e+15,159960,159960
Hop40Rep4-1_random10_tdg_impact_w15,Hop40Rep4-1,40,4,1,4096,random,10,0,409,45,tdg_impact_reroute,15,672406056,618085656,2.975883,0.207504,21.100495,1.17087630105e+16,-1.77356508945e+15,159960,159960
Hop40Rep4-1_random10_tdg_impact_w30,Hop40Rep4-1,40,4,1,4096,random,10,0,409,45,tdg_impact_reroute,30,672406056,618089852,2.975883,0.216058,21.187423,1.17087630105e+16,-1.77356508945e+15,159960,159960
Hop40Rep4-1_random10_tdg_impact_w50,Hop40Rep4-1,40,4,1,4096,random,10,0,409,45,tdg_impact_reroute,50,672406056,618722267,2.975883,0.211472,21.323235,1.17087630105e+16,-1.77356508945e+15,159960,159960
Hop40Rep4-1_random10_tdg_impact_w100,Hop40Rep4-1,40,4,1,4096,random,10,0,409,45,tdg_impact_reroute,100,672406056,619032893,2.975883,0.209967,21.187097,1.17087630105e+16,-1.77356508945e+15,159960,159960
Hop40Rep4-2_random10_normal_td_dijkstra,Hop40Rep4-2,40,4,2,4096,random,10,0,409,45,normal_td_dijkstra,-1,582427736,556920039,0,0.023954,16.918129,2.18668678963e+16,6.52937100472e+14,149829,149829
Hop40Rep4-2_random10_tdg_impact_w0,Hop40Rep4-2,40,4,2,4096,random,10,0,409,45,tdg_impact_reroute,0,582427736,556920039,2.351098,0.295784,16.830623,2.18668678963e+16,6.52937100472e+14,149829,149829
Hop40Rep4-2_random10_tdg_impact_w5,Hop40Rep4-2,40,4,2,4096,random,10,0,409,45,tdg_impact_reroute,5,582427736,549374455,2.351098,0.23422,16.999044,2.18668678963e+16,6.52937100472e+14,149829,149829
Hop40Rep4-2_random10_tdg_impact_w15,Hop40Rep4-2,40,4,2,4096,random,10,0,409,45,tdg_impact_reroute,15,582427736,548471377,2.351098,0.235146,16.892302,2.18668678963e+16,6.52937100472e+14,149829,149829
Hop40Rep4-2_random10_tdg_impact_w30,Hop40Rep4-2,40,4,2,4096,random,10,0,409,45,tdg_impact_reroute,30,582427736,550951291,2.351098,0.242339,16.780921,2.18668678963e+16,6.52937100472e+14,149829,149829
Hop40Rep4-2_random10_tdg_impact_w50,Hop40Rep4-2,40,4,2,4096,random,10,0,409,45,tdg_impact_reroute,50,582427736,551656789,2.351098,0.247936,16.725664,2.18668678963e+16,6.52937100472e+14,149829,149829
Hop40Rep4-2_random10_tdg_impact_w100,Hop40Rep4-2,40,4,2,4096,random,10,0,409,45,tdg_impact_reroute,100,582427736,553991475,2.351098,0.247932,16.842507,2.18668678963e+16,6.52937100472e+14,149829,149829
Hop40Rep4-3_random10_normal_td_dijkstra,Hop40Rep4-3,40,4,3,4096,random,10,0,409,45,normal_td_dijkstra,-1,482555018,466290268,0,0.019669,12.713716,-1.41169728955e+16,1.97665927432e+15,113869,113869
Hop40Rep4-3_random10_tdg_impact_w0,Hop40Rep4-3,40,4,3,4096,random,10,0,409,45,tdg_impact_reroute,0,482555018,466290268,1.789278,0.251701,12.594846,-1.41169728955e+16,1.97665927432e+15,113869,113869
Hop40Rep4-3_random10_tdg_impact_w5,Hop40Rep4-3,40,4,3,4096,random,10,0,409,45,tdg_impact_reroute,5,482555018,455044789,1.789278,0.164641,12.621547,-1.41169728955e+16,1.97665927432e+15,113869,113869
Hop40Rep4-3_random10_tdg_impact_w15,Hop40Rep4-3,40,4,3,4096,random,10,0,409,45,tdg_impact_reroute,15,482555018,451466785,1.789278,0.150449,12.606753,-1.41169728955e+16,1.97665927432e+15,113869,113869
Hop40Rep4-3_random10_tdg_impact_w30,Hop40Rep4-3,40,4,3,4096,random,10,0,409,45,tdg_impact_reroute,30,482555018,452196090,1.789278,0.15744,12.574851,-1.41169728955e+16,1.97665927432e+15,113869,113869
Hop40Rep4-3_random10_tdg_impact_w50,Hop40Rep4-3,40,4,3,4096,random,10,0,409,45,tdg_impact_reroute,50,482555018,452303400,1.789278,0.150759,12.568225,-1.41169728955e+16,1.97665927432e+15,113869,113869
Hop40Rep4-3_random10_tdg_impact_w100,Hop40Rep4-3,40,4,3,4096,random,10,0,409,45,tdg_impact_reroute,100,482555018,452416327,1.789278,0.153902,12.645422,-1.41169728955e+16,1.97665927432e+15,113869,113869
Hop40Rep4-4_random10_normal_td_dijkstra,Hop40Rep4-4,40,4,4,4096,random,10,0,409,45,normal_td_dijkstra,-1,436421680,420189540,0,0.017095,8.172543,-1.21008111588e+16,2.14982882473e+15,157763,157763
Hop40Rep4-4_random10_tdg_impact_w0,Hop40Rep4-4,40,4,4,4096,random,10,0,409,45,tdg_impact_reroute,0,436421680,420189540,1.599092,0.27045,8.191223,-1.21008111588e+16,2.14982882473e+15,157763,157763
Hop40Rep4-4_random10_tdg_impact_w5,Hop40Rep4-4,40,4,4,4096,random,10,0,409,45,tdg_impact_reroute,5,436421680,407622482,1.599092,0.192475,7.756398,-1.21008111588e+16,2.14982882473e+15,157763,157763
Hop40Rep4-4_random10_tdg_impact_w15,Hop40Rep4-4,40,4,4,4096,random,10,0,409,45,tdg_impact_reroute,15,436421680,406148034,1.599092,0.185985,7.69548,-1.21008111588e+16,2.14982882473e+15,157763,157763
Hop40Rep4-4_random10_tdg_impact_w30,Hop40Rep4-4,40,4,4,4096,random,10,0,409,45,tdg_impact_reroute,30,436421680,404099425,1.599092,0.190004,7.684234,-1.21008111588e+16,2.14982882473e+15,157763,157763
Hop40Rep4-4_random10_tdg_impact_w50,Hop40Rep4-4,40,4,4,4096,random,10,0,409,45,tdg_impact_reroute,50,436421680,402904474,1.599092,0.198144,7.609902,-1.21008111588e+16,2.14982882473e+15,157763,157763
Hop40Rep4-4_random10_tdg_impact_w100,Hop40Rep4-4,40,4,4,4096,random,10,0,409,45,tdg_impact_reroute,100,436421680,404409331,1.599092,0.203195,7.574321,-1.21008111588e+16,2.14982882473e+15,157763,157763
Hop40Rep4-5_random10_normal_td_dijkstra,Hop40Rep4-5,40,4,5,4096,random,10,0,409,45,normal_td_dijkstra,-1,682106836,624857164,0,0.021108,11.715779,2.1741441211e+16,-1.08396631423e+15,221422,221422
Hop40Rep4-5_random10_tdg_impact_w0,Hop40Rep4-5,40,4,5,4096,random,10,0,409,45,tdg_impact_reroute,0,682106836,624857164,2.380568,0.306563,11.473011,2.1741441211e+16,-1.08396631423e+15,221422,221422
Hop40Rep4-5_random10_tdg_impact_w5,Hop40Rep4-5,40,4,5,4096,random,10,0,409,45,tdg_impact_reroute,5,682106836,627140902,2.380568,0.261409,11.104742,2.1741441211e+16,-1.08396631423e+15,221422,221422
Hop40Rep4-5_random10_tdg_impact_w15,Hop40Rep4-5,40,4,5,4096,random,10,0,409,45,tdg_impact_reroute,15,682106836,626434336,2.380568,0.257395,11.041152,2.1741441211e+16,-1.08396631423e+15,221422,221422
Hop40Rep4-5_random10_tdg_impact_w30,Hop40Rep4-5,40,4,5,4096,random,10,0,409,45,tdg_impact_reroute,30,682106836,625560919,2.380568,0.266359,11.054668,2.1741441211e+16,-1.08396631423e+15,221422,221422
Hop40Rep4-5_random10_tdg_impact_w50,Hop40Rep4-5,40,4,5,4096,random,10,0,409,45,tdg_impact_reroute,50,682106836,625289124,2.380568,0.268207,11.007821,2.1741441211e+16,-1.08396631423e+15,221422,221422
Hop40Rep4-5_random10_tdg_impact_w100,Hop40Rep4-5,40,4,5,4096,random,10,0,409,45,tdg_impact_reroute,100,682106836,625235106,2.380568,0.254929,11.003624,2.1741441211e+16,-1.08396631423e+15,221422,221422
Hop40Rep4-6_random10_normal_td_dijkstra,Hop40Rep4-6,40,4,6,4096,random,10,0,409,45,normal_td_dijkstra,-1,513597388,504422627,0,0.013821,10.810323,8.27002954824e+15,-1.1261906129e+14,123350,123350
Hop40Rep4-6_random10_tdg_impact_w0,Hop40Rep4-6,40,4,6,4096,random,10,0,409,45,tdg_impact_reroute,0,513597388,504422627,1.605914,0.403822,10.738818,8.27002954824e+15,-1.1261906129e+14,123350,123350
Hop40Rep4-6_random10_tdg_impact_w5,Hop40Rep4-6,40,4,6,4096,random,10,0,409,45,tdg_impact_reroute,5,513597388,496538024,1.605914,0.334151,10.19689,8.27002954824e+15,-1.1261906129e+14,123350,123350
Hop40Rep4-6_random10_tdg_impact_w15,Hop40Rep4-6,40,4,6,4096,random,10,0,409,45,tdg_impact_reroute,15,513597388,495702382,1.605914,0.337153,10.192146,8.27002954824e+15,-1.1261906129e+14,123350,123350
Hop40Rep4-6_random10_tdg_impact_w30,Hop40Rep4-6,40,4,6,4096,random,10,0,409,45,tdg_impact_reroute,30,513597388,495492174,1.605914,0.335951,10.190096,8.27002954824e+15,-1.1261906129e+14,123350,123350
Hop40Rep4-6_random10_tdg_impact_w50,Hop40Rep4-6,40,4,6,4096,random,10,0,409,45,tdg_impact_reroute,50,513597388,495407978,1.605914,0.343751,10.137992,8.27002954824e+15,-1.1261906129e+14,123350,123350
Hop40Rep4-6_random10_tdg_impact_w100,Hop40Rep4-6,40,4,6,4096,random,10,0,409,45,tdg_impact_reroute,100,513597388,495341134,1.605914,0.33587,10.14176,8.27002954824e+15,-1.1261906129e+14,123350,123350
Hop40Rep4-7_random10_normal_td_dijkstra,Hop40Rep4-7,40,4,7,4096,random,10,0,409,45,normal_td_dijkstra,-1,562882531,551283399,0,0.025945,19.792341,-1.71449154876e+16,9.99966702685e+14,90630,90630
Hop40Rep4-7_random10_tdg_impact_w0,Hop40Rep4-7,40,4,7,4096,random,10,0,409,45,tdg_impact_reroute,0,562882531,551283399,2.132654,0.374282,19.182003,-1.71449154876e+16,9.99966702685e+14,90630,90630
Hop40Rep4-7_random10_tdg_impact_w5,Hop40Rep4-7,40,4,7,4096,random,10,0,409,45,tdg_impact_reroute,5,562882531,551233141,2.132654,0.29154,18.883475,-1.71449154876e+16,9.99966702685e+14,90630,90630
Hop40Rep4-7_random10_tdg_impact_w15,Hop40Rep4-7,40,4,7,4096,random,10,0,409,45,tdg_impact_reroute,15,562882531,551965684,2.132654,0.295896,18.835089,-1.71449154876e+16,9.99966702685e+14,90630,90630
Hop40Rep4-7_random10_tdg_impact_w30,Hop40Rep4-7,40,4,7,4096,random,10,0,409,45,tdg_impact_reroute,30,562882531,560440382,2.132654,0.26511,18.578786,-1.71449154876e+16,9.99966702685e+14,90630,90630
Hop40Rep4-7_random10_tdg_impact_w50,Hop40Rep4-7,40,4,7,4096,random,10,0,409,45,tdg_impact_reroute,50,562882531,580576247,2.132654,0.19378,18.398607,-1.71449154876e+16,9.99966702685e+14,90630,90630
Hop40Rep4-7_random10_tdg_impact_w100,Hop40Rep4-7,40,4,7,4096,random,10,0,409,45,tdg_impact_reroute,100,562882531,585524461,2.132654,0.165937,18.276446,-1.71449154876e+16,9.99966702685e+14,90630,90630
Hop40Rep4-8_random10_normal_td_dijkstra,Hop40Rep4-8,40,4,8,4096,random,10,0,409,45,normal_td_dijkstra,-1,614696489,588161794,0,0.017159,19.649951,1.47786225415e+16,-1.06992827376e+15,113746,113746
Hop40Rep4-8_random10_tdg_impact_w0,Hop40Rep4-8,40,4,8,4096,random,10,0,409,45,tdg_impact_reroute,0,614696489,588161794,2.362981,0.195628,19.035341,1.47786225415e+16,-1.06992827376e+15,113746,113746
Hop40Rep4-8_random10_tdg_impact_w5,Hop40Rep4-8,40,4,8,4096,random,10,0,409,45,tdg_impact_reroute,5,614696489,568001769,2.362981,0.160789,18.155668,1.47786225415e+16,-1.06992827376e+15,113746,113746
Hop40Rep4-8_random10_tdg_impact_w15,Hop40Rep4-8,40,4,8,4096,random,10,0,409,45,tdg_impact_reroute,15,614696489,565821841,2.362981,0.161683,18.127773,1.47786225415e+16,-1.06992827376e+15,113746,113746
Hop40Rep4-8_random10_tdg_impact_w30,Hop40Rep4-8,40,4,8,4096,random,10,0,409,45,tdg_impact_reroute,30,614696489,565591684,2.362981,0.162651,17.938456,1.47786225415e+16,-1.06992827376e+15,113746,113746
Hop40Rep4-8_random10_tdg_impact_w50,Hop40Rep4-8,40,4,8,4096,random,10,0,409,45,tdg_impact_reroute,50,614696489,566187003,2.362981,0.162597,18.051639,1.47786225415e+16,-1.06992827376e+15,113746,113746
Hop40Rep4-8_random10_tdg_impact_w100,Hop40Rep4-8,40,4,8,4096,random,10,0,409,45,tdg_impact_reroute,100,614696489,565239794,2.362981,0.156655,18.003979,1.47786225415e+16,-1.06992827376e+15,113746,113746
Hop40Rep4-9_random10_normal_td_dijkstra,Hop40Rep4-9,40,4,9,4096,random,10,0,409,45,normal_td_dijkstra,-1,524044468,511984313,0,0.021434,11.36934,-1.97615185227e+16,8.5238430329e+14,159922,159922
Hop40Rep4-9_random10_tdg_impact_w0,Hop40Rep4-9,40,4,9,4096,random,10,0,409,45,tdg_impact_reroute,0,524044468,511984313,1.966211,0.345273,11.328759,-1.97615185227e+16,8.5238430329e+14,159922,159922
Hop40Rep4-9_random10_tdg_impact_w5,Hop40Rep4-9,40,4,9,4096,random,10,0,409,45,tdg_impact_reroute,5,524044468,503386032,1.966211,0.278461,11.313854,-1.97615185227e+16,8.5238430329e+14,159922,159922
Hop40Rep4-9_random10_tdg_impact_w15,Hop40Rep4-9,40,4,9,4096,random,10,0,409,45,tdg_impact_reroute,15,524044468,501680244,1.966211,0.269072,11.322317,-1.97615185227e+16,8.5238430329e+14,159922,159922
Hop40Rep4-9_random10_tdg_impact_w30,Hop40Rep4-9,40,4,9,4096,random,10,0,409,45,tdg_impact_reroute,30,524044468,501095212,1.966211,0.287716,11.299133,-1.97615185227e+16,8.5238430329e+14,159922,159922
Hop40Rep4-9_random10_tdg_impact_w50,Hop40Rep4-9,40,4,9,4096,random,10,0,409,45,tdg_impact_reroute,50,524044468,502650095,1.966211,0.290068,11.298969,-1.97615185227e+16,8.5238430329e+14,159922,159922
Hop40Rep4-9_random10_tdg_impact_w100,Hop40Rep4-9,40,4,9,4096,random,10,0,409,45,tdg_impact_reroute,100,524044468,501802018,1.966211,0.292149,11.310297,-1.97615185227e+16,8.5238430329e+14,159922,159922
Hop40Rep4-10_random10_normal_td_dijkstra,Hop40Rep4-10,40,4,10,4096,random,10,0,409,45,normal_td_dijkstra,-1,334009304,306227049,0,0.017347,5.222967,-1.01656422195e+16,1.64883239651e+15,151399,151399
Hop40Rep4-10_random10_tdg_impact_w0,Hop40Rep4-10,40,4,10,4096,random,10,0,409,45,tdg_impact_reroute,0,334009304,306227049,1.366423,0.218534,5.215145,-1.01656422195e+16,1.64883239651e+15,151399,151399
Hop40Rep4-10_random10_tdg_impact_w5,Hop40Rep4-10,40,4,10,4096,random,10,0,409,45,tdg_impact_reroute,5,334009304,303576997,1.366423,0.17428,5.06701,-1.01656422195e+16,1.64883239651e+15,151399,151399
Hop40Rep4-10_random10_tdg_impact_w15,Hop40Rep4-10,40,4,10,4096,random,10,0,409,45,tdg_impact_reroute,15,334009304,303556754,1.366423,0.172558,5.046817,-1.01656422195e+16,1.64883239651e+15,151399,151399
Hop40Rep4-10_random10_tdg_impact_w30,Hop40Rep4-10,40,4,10,4096,random,10,0,409,45,tdg_impact_reroute,30,334009304,303896177,1.366423,0.173517,5.066142,-1.01656422195e+16,1.64883239651e+15,151399,151399
Hop40Rep4-10_random10_tdg_impact_w50,Hop40Rep4-10,40,4,10,4096,random,10,0,409,45,tdg_impact_reroute,50,334009304,304037341,1.366423,0.181197,5.076637,-1.01656422195e+16,1.64883239651e+15,151399,151399
Hop40Rep4-10_random10_tdg_impact_w100,Hop40Rep4-10,40,4,10,4096,random,10,0,409,45,tdg_impact_reroute,100,334009304,304019064,1.366423,0.176251,5.068037,-1.01656422195e+16,1.64883239651e+15,151399,151399
Hop40Rep4-11_random10_normal_td_dijkstra,Hop40Rep4-11,40,4,11,4096,random,10,0,409,45,normal_td_dijkstra,-1,568914937,517472182,0,0.016503,9.630765,3.37932958833e+15,-7.26269181064e+14,195894,195894
Hop40Rep4-11_random10_tdg_impact_w0,Hop40Rep4-11,40,4,11,4096,random,10,0,409,45,tdg_impact_reroute,0,568914937,517472182,2.037609,0.236642,9.367525,3.37932958833e+15,-7.26269181064e+14,195894,195894
Hop40Rep4-11_random10_tdg_impact_w5,Hop40Rep4-11,40,4,11,4096,random,10,0,409,45,tdg_impact_reroute,5,568914937,516796876,2.037609,0.218597,9.450607,3.37932958833e+15,-7.26269181064e+14,195894,195894
Hop40Rep4-11_random10_tdg_impact_w15,Hop40Rep4-11,40,4,11,4096,random,10,0,409,45,tdg_impact_reroute,15,568914937,516918744,2.037609,0.221055,9.453481,3.37932958833e+15,-7.26269181064e+14,195894,195894
Hop40Rep4-11_random10_tdg_impact_w30,Hop40Rep4-11,40,4,11,4096,random,10,0,409,45,tdg_impact_reroute,30,568914937,516670265,2.037609,0.223056,9.468635,3.37932958833e+15,-7.26269181064e+14,195894,195894
Hop40Rep4-11_random10_tdg_impact_w50,Hop40Rep4-11,40,4,11,4096,random,10,0,409,45,tdg_impact_reroute,50,568914937,516930539,2.037609,0.224961,9.39615,3.37932958833e+15,-7.26269181064e+14,195894,195894
Hop40Rep4-11_random10_tdg_impact_w100,Hop40Rep4-11,40,4,11,4096,random,10,0,409,45,tdg_impact_reroute,100,568914937,517908156,2.037609,0.233636,9.376794,3.37932958833e+15,-7.26269181064e+14,195894,195894
Hop40Rep4-12_random10_normal_td_dijkstra,Hop40Rep4-12,40,4,12,4096,random,10,0,409,45,normal_td_dijkstra,-1,439699762,427996239,0,0.017307,7.734285,-1.67724282831e+16,-8.1593428172e+14,170100,170100
Hop40Rep4-12_random10_tdg_impact_w0,Hop40Rep4-12,40,4,12,4096,random,10,0,409,45,tdg_impact_reroute,0,439699762,427996239,1.699691,0.263549,7.714157,-1.67724282831e+16,-8.1593428172e+14,170100,170100
Hop40Rep4-12_random10_tdg_impact_w5,Hop40Rep4-12,40,4,12,4096,random,10,0,409,45,tdg_impact_reroute,5,439699762,398775906,1.699691,0.197686,7.251696,-1.67724282831e+16,-8.1593428172e+14,170100,170100
Hop40Rep4-12_random10_tdg_impact_w15,Hop40Rep4-12,40,4,12,4096,random,10,0,409,45,tdg_impact_reroute,15,439699762,398832941,1.699691,0.195393,7.253601,-1.67724282831e+16,-8.1593428172e+14,170100,170100
Hop40Rep4-12_random10_tdg_impact_w30,Hop40Rep4-12,40,4,12,4096,random,10,0,409,45,tdg_impact_reroute,30,439699762,398793752,1.699691,0.197327,7.258762,-1.67724282831e+16,-8.1593428172e+14,170100,170100
Hop40Rep4-12_random10_tdg_impact_w50,Hop40Rep4-12,40,4,12,4096,random,10,0,409,45,tdg_impact_reroute,50,439699762,398649724,1.699691,0.197048,7.2538,-1.67724282831e+16,-8.1593428172e+14,170100,170100
Hop40Rep4-12_random10_tdg_impact_w100,Hop40Rep4-12,40,4,12,4096,random,10,0,409,45,tdg_impact_reroute,100,439699762,398523974,1.699691,0.206438,7.306983,-1.67724282831e+16,-8.1593428172e+14,170100,170100
